1669862551.579025,46
1669862551.690064,46
1669862551.799858,46
1669862551.909616,46
1669862552.023157,47
1669862552.136001,48
1669862552.245737,47
1669862552.355935,47
1669862552.465622,49
1669862552.575555,47
1669862552.685237,48
1669862552.795076,48
1669862552.904768,49
1669862553.014563,49
1669862553.124235,49
1669862553.241231,50
1669862553.351594,49
1669862553.461634,50
1669862553.571308,50
1669862553.681101,50
1669862553.790959,50
1669862553.900519,51
1669862554.010155,51
1669862554.120171,51
1669862554.230045,51
1669862554.346690,53
1669862554.456410,53
1669862554.566488,52
1669862554.676376,52
1669862554.786170,52
1669862554.896072,53
1669862555.006089,53
1669862555.116064,53
1669862555.225876,53
1669862555.335836,53
1669862555.450275,55
1669862555.561478,55
1669862555.668868,56
1669862555.778639,65
1669862555.888780,65
1669862555.998765,65
1669862556.108808,75
1669862556.218359,84
1669862556.328235,84
1669862556.433537,58
1669862556.543316,56
1669862556.653109,63
1669862556.770566,67
1669862556.880915,77
1669862556.990949,77
1669862557.100747,85
1669862557.210629,71
1669862557.315706,60
1669862557.425515,68
1669862557.535246,68
1669862557.645155,67
1669862557.754970,77
1669862557.872225,87
1669862557.982605,87
1669862558.092423,64
1669862558.202511,60
1669862558.312312,59
1669862558.422172,59
1669862558.532250,60
1669862558.642038,59
1669862558.751940,59
1669862558.861929,59
1669862558.979139,59
1669862559.085959,60
1669862559.195880,60
1669862559.305836,61
1669862559.415859,61
1669862559.525654,61
1669862559.630912,61
1669862559.740606,62
1669862559.850510,61
1669862559.960646,61
1669862560.070492,61
1669862560.187490,61
1669862560.297273,62
1669862560.407393,63
1669862560.517261,63
1669862560.627322,63
1669862560.737310,63
1669862560.847387,64
1669862560.957377,64
1669862561.067406,63
1669862561.177601,63
1669862561.285268,63
1669862561.397925,63
1669862561.507920,64
1669862561.617815,65
1669862561.727625,65
1669862561.831804,65
1669862561.935717,65
1669862562.045240,65
1669862562.155433,66
1669862562.265397,66
1669862562.375486,65
1669862562.485563,65
1669862562.602570,65
1669862562.712511,66
1669862562.822607,67
1669862562.932918,67
1669862563.042959,67
1669862563.148459,68
1669862563.258219,68
1669862563.368383,79
1669862563.478187,78
1669862563.588416,78
1669862563.705441,88
1669862563.815623,95
1669862563.925386,95
1669862564.035635,83
1669862564.145645,69
1669862564.261170,69
1669862564.368074,69
1669862564.477813,69
1669862564.587899,69
1669862564.697540,70
1669862564.805155,72
1669862564.915184,72
1669862565.025088,80
1669862565.135724,79
1669862565.245724,79
1669862565.355658,90
1669862565.465453,90
1669862565.571995,95
1669862565.681763,95
1669862565.792070,77
1669862565.901967,77
1669862566.011971,71
1669862566.122171,71
1669862566.232089,70
1669862566.342466,71
1669862566.452558,72
1669862566.570764,72
1669862566.680782,74
1669862566.791156,83
1669862566.900770,83
1669862567.010965,83
1669862567.121117,89
1669862567.265308,93
1669862567.368232,94
1669862567.478049,94
1669862567.588090,88
1669862567.698181,88
1669862567.808199,73
1669862567.918153,74
1669862568.028080,74
1669862568.137839,74
1669862568.247890,75
1669862568.358074,75
1669862568.475409,74
1669862568.584879,74
1669862568.694704,75
1669862568.804729,75
1669862568.914565,75
1669862569.024260,75
1669862569.134162,75
1669862569.244144,76
1669862569.353771,76
1669862569.494504,75
1669862569.604429,76
1669862569.714534,76
1669862569.824235,76
1669862569.934000,76
1669862570.043934,77
1669862570.153581,77
1669862570.263776,77
1669862570.373702,77
1669862570.491631,76
1669862570.601649,76
1669862570.711851,78
1669862570.818167,78
1669862570.928048,78
1669862571.038011,79
1669862571.148204,78
1669862571.258102,78
1669862571.368097,78
1669862571.477719,79
1669862571.594464,79
1669862571.704315,78
1669862571.814744,79
1669862571.924583,79
1669862572.034445,79
1669862572.144049,79
1669862572.253735,80
1669862572.363656,80
1669862572.473379,80
1669862572.583337,80
1669862572.699019,80
1669862572.809052,80
1669862572.919187,79
1669862573.029079,81
1669862573.139321,81
1669862573.249147,81
1669862573.359286,81
1669862573.464255,81
1669862573.574253,82
1669862573.684015,92
1669862573.794052,93
1669862573.910615,92
1669862574.020846,95
1669862574.131295,99
1669862574.241353,100
1669862574.351463,97
1669862574.462982,98
1669862574.573988,100
1669862574.683942,100
1669862574.793692,82
1669862574.903473,82
1669862575.020367,82
1669862575.130645,58
1669862575.240410,43
1669862575.350122,46
1669862575.459904,49
1669862575.564899,44
1669862575.674340,54
1669862575.784187,54
1669862575.894403,62
1669862576.003920,66
1669862576.113950,72
1669862576.246482,46
1669862576.359008,51
1669862576.469519,53
1669862576.579689,56
1669862576.689913,66
1669862576.799769,74
1669862576.909855,55
1669862577.019913,47
1669862577.136972,45
1669862577.246770,46
1669862577.356922,46
1669862577.467244,46
1669862577.577231,47
1669862577.687054,47
1669862577.796947,48
1669862577.906978,48
1669862578.017005,48
1669862578.126729,48
1669862578.243963,48
1669862578.353711,48
1669862578.463652,49
1669862578.573382,49
1669862578.683434,49
1669862578.792953,49
1669862578.898527,50
1669862579.008549,51
1669862579.118460,51
1669862579.229045,50
1669862579.339080,50
1669862579.456760,51
1669862579.566588,51
1669862579.676442,51
1669862579.786583,51
1669862579.896340,52
1669862580.006330,52
1669862580.121125,53
1669862580.230988,53
1669862580.341074,52
1669862580.458031,53
1669862580.567919,53
1669862580.677650,53
1669862580.787710,53
1669862580.897503,54
1669862581.007458,54
1669862581.117538,54
1669862581.229234,55
1669862581.339068,55
1669862581.449129,55
1669862581.566358,55
1669862581.676346,55
1669862581.786515,55
1669862581.889260,55
1669862581.991762,57
1669862582.093862,67
1669862582.196011,67
1669862582.298231,66
1669862582.408011,76
1669862582.518337,80
1669862582.628039,86
1669862582.735131,69
1669862582.844878,60
1669862582.954350,69
1669862583.064467,68
1669862583.181327,69
1669862583.291326,79
1669862583.401257,87
1669862583.511355,87
1669862583.630007,59
1669862583.740199,61
1669862583.849843,69
1669862583.959948,70
1669862584.070315,72
1669862584.187477,80
1669862584.297268,88
1669862584.407330,88
1669862584.517364,61
1669862584.627498,60
1669862584.737378,60
1669862584.847489,60
1669862584.957472,60
1669862585.067608,62
1669862585.177869,62
1669862585.294649,62
1669862585.404616,62
1669862585.515178,61
1669862585.625045,61
1669862585.735227,61
1669862585.845197,62
1669862585.955391,62
1669862586.064912,62
1669862586.174985,63
1669862586.284884,63
1669862586.401830,64
1669862586.511917,64
1669862586.621846,64
1669862586.732347,63
1669862586.839098,63
1669862586.948593,63
1669862587.058697,64
1669862587.168433,64
1669862587.278280,65
1669862587.385105,65
1669862587.495522,65
1669862587.613558,66
1669862587.723122,66
1669862587.833100,66
1669862587.943182,65
1669862588.052906,65
1669862588.163094,65
1669862588.273169,66
1669862588.383021,66
1669862588.493074,67
1669862588.607511,67
1669862588.720677,67
1669862588.823294,67
1669862588.932688,68
1669862589.042466,68
1669862589.152432,67
1669862589.262524,67
1669862589.372363,67
1669862589.482481,67
1669862589.589183,69
1669862589.701171,76
1669862589.815185,76
1669862589.927056,79
1669862590.037673,83
1669862590.147519,89
1669862590.257445,96
1669862590.367196,94
1669862590.476963,73
1669862590.586773,76
1669862590.696549,69
1669862590.806851,70
1669862590.922118,70
1669862591.033661,71
1669862591.143643,72
1669862591.253083,72
1669862591.359802,73
1669862591.469790,72
1669862591.582169,77
1669862591.692286,81
1669862591.802095,81
1669862591.912228,91
1669862592.022252,96
1669862592.139527,94
1669862592.243416,88
1669862592.353418,81
1669862592.456316,78
1669862592.566379,73
1669862592.676299,73
1669862592.779714,73
1669862592.890171,73
1669862593.000047,74
1669862593.118207,73
1669862593.228344,75
1669862593.345447,85
1669862593.455475,85
1669862593.565357,84
1669862593.675936,94
1669862593.785809,94
1669862593.896456,94
1669862594.006307,95
1669862594.116567,88
1669862594.226491,89
1669862594.336695,75
1669862594.454189,74
1669862594.564426,75
1669862594.674467,75
1669862594.784536,77
1669862594.895213,77
1669862595.005192,77
1669862595.111290,77
1669862595.220889,76
1669862595.330650,76
1669862595.440455,76
1669862595.556798,76
1669862595.666755,76
1669862595.776619,78
1669862595.886411,78
1669862595.996049,77
1669862596.105772,77
1669862596.215588,78
1669862596.325287,78
1669862596.435106,78
1669862596.545059,78
1669862596.661029,77
1669862596.770775,77
1669862596.880705,78
1669862596.990247,79
1669862597.101000,79
1669862597.210846,79
1669862597.321170,79
1669862597.431112,79
1669862597.540602,79
1669862597.650634,79
1669862597.760280,80
1669862597.877262,79
1669862597.987156,80
1669862598.096985,80
1669862598.207073,80
1669862598.316800,80
1669862598.426731,80
1669862598.536604,81
1669862598.646264,81
1669862598.756123,81
1669862598.865795,81
1669862598.983382,80
1669862599.093353,80
1669862599.203205,81
1669862599.312945,82
1669862599.422776,82
1669862599.532574,82
1669862599.642685,82
1669862599.752498,82
1669862599.862581,82
1669862599.995151,82
1669862600.105396,84
1669862600.215603,89
1669862600.325558,89
1669862600.435718,93
1669862600.546147,93
1669862600.656378,99
1669862600.766615,99
1669862600.876312,100
1669862600.993796,99
1669862601.103700,97
1669862601.213706,98
1669862601.323416,83
1669862601.433477,46
1669862601.543389,43
1669862601.653069,43
1669862601.762759,43
1669862601.872726,44
1669862601.982632,46
1669862602.098616,53
1669862602.208471,46
1669862602.313838,46
1669862602.423554,56
1669862602.533368,55
1669862602.643318,65
1669862602.753329,79
1669862602.863291,73
1669862602.968587,48
1669862603.080916,57
1669862603.191569,56
1669862603.308995,61
1669862603.418707,67
1669862603.528573,76
1669862603.638657,56
1669862603.748432,49
1669862603.858257,47
1669862603.968178,47
1669862604.077601,48
1669862604.187533,48
1669862604.297279,48
1669862604.414311,49
1669862604.524137,50
1669862604.634126,49
1669862604.745406,49
1669862604.855502,49
1669862604.965255,50
1669862605.075110,50
1669862605.185153,50
1669862605.295932,50
1669862605.406019,50
1669862605.523327,51
1669862605.632994,52
1669862605.742999,52
1669862605.853119,51
1669862605.963155,52
1669862606.073094,52
1669862606.182978,52
1669862606.292823,52
1669862606.402694,52
1669862606.512514,53
1669862606.629208,53
1669862606.739335,54
1669862606.849315,54
1669862606.959314,55
1669862607.069478,54
1669862607.179266,54
1669862607.289245,54
1669862607.398742,54
1669862607.508768,55
1669862607.618572,55
1669862607.735371,55
1669862607.845174,56
1669862607.955063,56
1669862608.064698,57
1669862608.175014,57
1669862608.285007,57
1669862608.395081,56
1669862608.504590,56
1669862608.614754,57
1669862608.720585,58
1669862608.834640,68
1669862608.945556,68
1669862609.055692,68
1669862609.165310,79
1669862609.275462,85
1669862609.385377,87
1669862609.495255,68
1669862609.605058,61
1669862609.714761,69
1669862609.825824,69
1669862609.940398,69
1669862610.051135,79
1669862610.161105,90
1669862610.271140,88
1669862610.381457,65
1669862610.491599,62
1669862610.601305,72
1669862610.711791,71
1669862610.821411,71
1669862610.932123,81
1669862611.047103,93
1669862611.157165,89
1669862611.267128,66
1669862611.377042,63
1669862611.487052,61
1669862611.597077,62
1669862611.706983,62
1669862611.816975,62
1669862611.926682,63
1669862612.036549,63
1669862612.151140,62
1669862612.279967,62
1669862612.383217,62
1669862612.492923,63
1669862612.603111,64
1669862612.712944,64
1669862612.822944,64
1669862612.932497,64
1669862613.043984,65
1669862613.154189,63
1669862613.264124,64
1669862613.374081,64
1669862613.485001,64
1669862613.594757,64
1669862613.704512,65
1669862613.814513,66
1669862613.924044,66
1669862614.034845,66
1669862614.144699,66
1669862614.254578,66
1669862614.364312,67
1669862614.474344,66
1669862614.584210,66
1669862614.693943,66
1669862614.803827,66
1669862614.913589,66
1669862615.023519,68
1669862615.133265,68
1669862615.268625,68
1669862615.371882,69
1669862615.481895,67
1669862615.599066,68
1669862615.708584,68
1669862615.818468,68
1669862615.928291,69
1669862616.038551,69
1669862616.148426,69
1669862616.258558,70
1669862616.368990,71
1669862616.481199,77
1669862616.591675,77
1669862616.708648,79
1669862616.818559,80
1669862616.928301,89
1669862617.038486,100
1669862617.148601,94
1669862617.258642,79
1669862617.368001,77
1669862617.477845,71
1669862617.588696,71
1669862617.698605,71
1669862617.815458,71
1669862617.925416,72
1669862618.032278,72
1669862618.142313,74
1669862618.252388,73
1669862618.362747,83
1669862618.472439,83
1669862618.582662,83
1669862618.692724,93
1669862618.802438,94
1669862618.918496,94
1669862619.028371,93
1669862619.138627,87
1669862619.248425,88
1669862619.358443,73
1669862619.468194,74
1669862619.577830,74
1669862619.687641,74
1669862619.797767,75
1669862619.928227,74
1669862620.065767,77
1669862620.175526,86
1669862620.282380,86
1669862620.392200,85
1669862620.502264,87
1669862620.612381,95
1669862620.729865,100
1669862620.839805,95
1669862620.949618,85
1669862621.052423,92
1669862621.163200,81
1669862621.273221,76
1669862621.383271,75
1669862621.493368,50
1669862621.603315,5
1669862621.712798,0
1669862621.822257,0
1669862621.937965,0
1669862622.047437,0
1669862622.156872,0
1669862622.266119,0
1669862622.375263,0
1669862622.484482,0
1669862622.595599,0
1669862622.705031,0
1669862622.814144,0
1669862622.923409,0
1669862623.036980,0
1669862623.147674,0
1669862623.257098,0
1669862623.366488,0
1669862623.475654,0
1669862623.585117,0
1669862623.695274,0
1669862623.804502,0
1669862623.913740,0
1669862624.022947,0
1669862624.132184,0
1669862624.247504,0
1669862624.356860,0
1669862624.466225,0
1669862624.575412,0
1669862624.684679,0
1669862624.794446,0
1669862624.904247,0
1669862625.013591,0
1669862625.122794,0
1669862625.232069,0
1669862625.341529,0
1669862625.457211,0
1669862625.566657,0
1669862625.675757,0
1669862625.785199,0
1669862625.894973,0
1669862626.004272,0
1669862626.113702,0
1669862626.223972,0
1669862626.333347,0
1669862626.442697,0
1669862626.551894,0
